36,5,41,7,13
29,22,32,1,28
28,40,20,33,4
45,33,32,6,13
12,7,18,11,45
37,11,45,42,17
19,4,23,11,35
6,14,1,26,45
45,17,38,32,35
10,35,29,12,37
24,11,18,14,31
42,15,26,14,17
22,43,28,21,32
3,44,2,20,7
31,15,32,37,27
35,4,39,36,27
38,7,27,43,45
26,31,33,42,41
43,32,9,5,45
7,4,6,28,41
34,29,25,14,38
42,31,24,13,45
36,44,24,33,19
43,12,25,18,41
16,25,27,8,2
1,35,2,13,39
28,5,11,30,21
21,5,15,20,30
21,9,22,41,15
29,43,38,6,25
29,21,25,7,10
40,20,32,37,1
4,41,6,1,10
45,18,41,13,2
37,43,33,28,32
27,40,35,5,14
42,26,32,19,31
42,34,1,8,14
43,24,26,37,17
25,5,40,28,29
34,19,5,6,18
32,9,21,26,40
12,16,6,7,29
10,31,16,36,4
24,34,45,27,39
44,31,14,38,13
45,8,1,5,11
6,35,34,4,2
23,8,27,24,35
43,44,28,38,26
34,13,28,32,6
19,29,13,9,35
38,12,43,11,4
26,44,22,14,6
19,11,43,45,13
34,1,33,19,24
7,5,2,1,34
2,29,10,43,14
37,16,32,3,35
32,19,22,17,18
12,19,21,27,32
37,16,24,44,21
45,27,29,1,25
28,34,23,4,42
28,2,3,35,17
8,39,15,1,41
7,35,41,22,40
1,14,44,9,20
19,11,17,30,24
32,11,18,38,21
33,25,2,41,8
37,7,45,18,1
19,23,15,42,43
31,40,4,7,24
12,20,28,33,34
36,2,35,18,37
14,42,9,38,8
27,14,35,11,6
31,26,39,11,41
30,34,15,13,20
21,24,29,20,12
27,18,22,41,35
37,14,25,4,38
21,26,38,30,28
5,32,29,1,37
20,11,12,7,26
38,26,30,8,36
20,6,11,44,41
28,23,19,20,32
36,25,23,1,13
44,4,31,32,39
39,42,8,30,17
7,16,44,25,14
16,27,22,4,38
42,6,33,21,18
29,14,38,18,6
40,38,35,4,15
1,30,40,39,20
32,39,31,26,23
12,2,37,26,30
33,15,27,11,24
26,19,44,37,28
10,12,31,16,6
35,39,38,5,31
36,9,6,26,21
39,30,8,20,28
25,3,15,33,9
27,37,11,21,30
8,27,13,5,3
28,20,26,22,9
12,25,30,31,34
28,16,42,33,38
2,28,33,12,36
3,31,26,4,45
21,26,27,23,40
21,25,19,15,12
10,41,30,40,13
27,43,16,45,1
14,35,19,36,37
45,28,10,35,38
11,6,13,26,45
8,30,17,31,34
15,28,18,12,40
17,14,11,6,16
15,42,11,7,45
2,42,15,19,43
10,43,26,2,13
37,42,39,15,17
37,38,30,12,24
13,39,16,18,15
19,40,23,29,6
3,27,26,45,42
40,3,22,26,17
33,37,35,39,45
36,18,30,25,6
14,18,30,2,3
25,32,38,3,22
24,7,14,41,8
9,28,12,11,1
34,19,40,38,28
10,44,22,11,41
43,31,9,25,11
37,1,2,13,41
24,34,3,2,23
20,19,14,17,37
38,33,43,17,18
9,19,6,31,2
10,24,32,28,4
40,36,11,31,41
45,4,30,32,23
31,1,13,36,19
24,37,35,36,27
31,24,2,43,34
39,19,29,18,10
19,16,11,34,37
43,11,23,3,17
42,18,29,7,15
13,18,6,22,31
22,24,32,17,5
26,37,2,39,4
8,35,38,33,45
9,17,18,4,43
17,42,7,10,35
10,5,33,29,40
22,38,3,15,18
23,38,1,7,34
8,28,4,10,32
26,35,43,2,11
30,43,6,3,1
22,3,23,41,43
34,2,27,17,12
16,37,13,42,31
41,34,12,1,35
17,27,42,20,34
29,40,30,7,24
7,18,6,45,10
38,37,43,3,7
35,41,2,39,8
32,24,21,45,19
43,45,26,34,9
6,38,3,1,8
45,26,30,14,32
42,13,34,1,11
18,23,11,12,5
11,43,13,4,19
30,37,5,34,16
30,32,24,34,26
26,18,28,2,17
7,29,37,25,31
13,11,9,45,8
16,44,32,21,7
11,28,26,27,2
18,3,4,27,34
11,28,44,25,4
23,42,29,2,44
13,24,43,36,26
26,14,5,17,10
6,12,40,4,2
10,12,39,19,7
37,38,31,19,25
36,15,22,45,11
16,18,22,2,24
36,1,4,9,42
20,30,7,18,15
13,45,15,26,17
2,34,12,19,17
38,7,44,30,36
19,21,11,36,12
37,12,33,44,16
12,11,17,25,41
24,12,37,14,8
28,30,18,24,34
1,41,17,35,2
31,8,32,27,5
17,16,43,41,14
23,6,20,39,3
27,12,6,33,13
14,28,23,8,29
8,24,20,45,14
15,33,24,26,44
17,45,33,10,24
39,14,29,11,38
22,6,9,10,13
42,37,8,22,25
1,3,6,32,2
11,25,12,31,36
35,32,37,7,9
2,18,26,12,4
27,25,43,2,5
41,21,9,26,2
31,20,14,30,34
10,39,22,15,11
34,8,3,35,44
3,45,34,19,23
27,10,16,18,11
32,27,37,33,3
14,1,29,15,4
38,15,2,33,37
20,31,13,44,37
22,14,16,44,10
41,20,8,23,31
35,43,13,2,36
24,28,18,34,29
7,26,11,33,42
24,8,17,39,31
31,4,44,39,6
1,37,44,15,3
3,15,24,14,32
21,38,28,5,2
42,7,11,29,23
3,18,9,21,25
31,39,32,8,20
9,3,22,11,42
37,18,13,26,1
23,32,26,34,42
39,6,23,12,7
32,35,15,5,36
36,31,7,6,14
38,31,39,13,44
22,33,11,34,38
27,35,32,43,34
4,43,23,34,21
6,21,34,28,12
39,11,21,2,13
36,35,29,21,14
8,32,28,24,23
5,8,21,37,15
34,32,28,13,40
4,11,32,17,36
32,14,2,23,24
13,1,44,40,38
22,42,36,39,17
32,5,43,29,31
25,37,14,36,5
10,9,28,8,32
12,9,14,15,16
25,35,39,40,36
24,41,40,5,30
8,30,43,10,6
39,6,26,32,3
36,24,13,22,12
16,42,33,14,11
42,32,8,23,40
34,24,3,1,25
41,4,40,23,28
24,20,16,36,38
33,21,32,41,3
2,10,18,42,22
43,14,36,18,37
43,40,2,5,25
26,41,23,18,7
26,38,20,24,22
32,44,18,31,29
44,16,29,21,36
18,28,24,22,19
27,26,24,42,13
38,31,13,44,4
40,2,45,25,39
3,1,32,37,16
23,39,31,32,6
34,21,1,13,3
41,33,22,8,40
16,19,38,22,5
12,38,8,36,21
18,30,17,24,44
21,2,41,39,36
13,21,33,23,8
10,3,32,29,21
17,26,34,1,40
32,45,13,17,35
15,25,33,39,43
12,15,1,23,31
34,41,8,11,44
36,2,17,11,32
5,15,36,2,26
4,23,40,44,9
41,10,34,42,15
26,36,23,39,9
45,9,4,44,13
4,8,37,25,26
34,21,26,20,22
21,41,13,9,22
31,11,22,36,6
5,8,23,43,14
9,10,21,15,31
25,39,27,9,33
2,41,11,6,18
37,14,18,8,23
19,38,2,15,24
34,28,15,45,11
12,10,36,2,26
27,34,45,20,36
41,6,23,39,28
39,10,25,17,44
11,35,33,17,6
1,27,14,10,4
14,36,9,2,32
21,2,33,39,1
43,42,31,41,45
25,23,16,15,2
28,26,43,25,5
27,11,16,26,20
4,22,36,5,11
26,21,34,5,18
20,28,45,25,38
43,36,14,33,6
33,3,18,11,4
44,32,9,3,28
37,22,8,41,19
15,42,38,20,22
15,13,6,25,14
6,19,21,42,40
43,44,14,27,26
45,27,7,35,16
21,31,9,10,39
30,27,11,21,23
2,37,32,31,29
22,26,17,3,9
44,22,18,26,42
42,45,3,26,29
4,7,16,27,5
26,34,8,3,45
24,12,34,40,45
41,36,28,16,2
16,32,10,43,34
37,24,12,15,6
45,24,44,14,21
15,34,13,11,40
16,44,1,2,21
8,34,36,15,12
42,1,22,33,24
13,36,2,15,14
1,34,15,30,28
34,37,17,32,11
27,10,45,31,15
13,33,10,11,1
24,31,22,12,5
23,25,11,27,16
8,39,36,41,20
34,4,32,8,21
37,12,45,28,1
2,25,10,29,39
22,36,44,27,29
20,25,37,12,27
27,12,1,4,36
31,9,3,15,6
38,25,40,17,13
12,6,43,45,38
37,6,30,1,16
19,26,15,44,29
45,36,42,6,10
23,3,22,26,19
29,39,17,30,5
4,27,22,23,42
12,2,32,5,39
13,42,38,3,24
34,40,41,8,3
11,20,7,32,10
28,33,19,18,35
3,28,19,10,1
2,7,42,25,9
13,34,31,28,12
22,24,15,3,38
20,3,12,18,13
11,1,34,42,20
7,10,27,40,43
28,38,1,20,33
30,16,7,14,26
33,16,31,5,20
44,36,17,8,28
40,23,38,6,10
45,30,15,27,9
6,17,27,35,34
37,14,11,20,36
42,44,37,11,5
20,8,45,42,7
16,9,41,24,23
18,36,2,12,31
35,37,25,34,23
1,26,7,15,2
6,19,29,35,25
41,3,10,5,21
14,38,12,16,31
27,35,41,45,18
43,27,30,44,16
23,8,42,37,18
43,32,19,33,14
42,28,19,25,34
24,37,4,7,38
23,34,40,18,28
32,29,12,41,22
35,18,24,36,12
26,41,31,5,18
35,32,17,2,41
20,44,17,32,37
2,17,37,16,5
14,24,21,7,42
37,31,16,6,8
17,41,36,31,44
45,31,1,19,10
4,7,20,32,27
32,2,20,31,41
32,23,29,13,25
8,19,6,5,33
14,28,43,24,3
32,40,23,45,29
9,45,17,23,16
5,6,8,22,3
24,30,35,42,32
41,11,18,7,5
9,20,17,23,24
10,35,6,23,3
42,43,28,27,9
26,34,32,36,10
6,5,20,12,22
19,25,7,28,14
9,39,7,44,13
19,20,36,43,12
19,35,20,32,34
3,40,38,8,37
7,2,18,21,15
34,32,7,43,30
42,5,11,37,20
11,25,40,26,14
33,3,37,41,44
37,19,40,41,23
28,21,34,39,24
2,42,38,35,40
41,43,37,29,34
8,11,41,4,33
22,34,25,15,20
21,40,34,1,17
21,4,33,9,11
42,7,27,23,10
32,45,31,6,37
21,37,25,2,28
31,4,16,2,26
37,23,27,36,20
36,31,29,41,15
8,26,16,10,33
27,45,43,12,38
41,33,17,8,40
5,40,11,45,29
22,26,41,39,29
24,45,38,11,35
31,22,13,41,2
13,38,43,22,9
41,39,24,11,3
9,38,10,11,31
18,3,28,24,1
7,28,10,22,45
11,15,22,18,41
41,21,12,13,10
16,15,18,20,24
8,43,14,36,23
21,33,17,32,37
28,39,17,43,27
17,5,31,7,28
6,5,28,10,40
39,18,45,7,3
21,26,37,42,29
14,28,40,30,8
26,14,1,28,2
31,9,29,14,1
18,39,15,6,20
31,19,25,30,33
33,17,34,29,28
23,45,3,26,38
1,20,37,36,5
33,20,3,6,43
35,14,28,25,17
17,5,19,30,1
40,21,10,11,24
36,27,30,35,44
3,32,7,12,31
17,21,4,9,25
22,35,42,38,31
23,17,30,19,1
30,40,45,12,42
43,44,38,13,22
28,16,3,41,10
27,4,9,8,36
4,28,22,23,27
5,15,40,42,30
38,17,28,9,6
1,8,22,35,6
28,26,4,40,25
16,19,21,11,24
30,26,6,19,40
13,34,44,4,5
19,30,6,16,27
33,30,5,28,32
27,11,41,39,19
36,13,6,44,28
43,18,7,16,37
27,7,36,34,28
10,33,43,16,28
7,23,28,10,24
25,24,8,45,27
17,33,10,22,13
28,15,24,41,4
28,30,16,40,36
10,20,17,34,8
8,34,20,21,37
29,30,5,33,38
13,3,22,30,14
39,15,26,38,33
5,3,44,26,7
27,22,30,45,19
19,41,37,43,5
18,15,34,11,29
16,14,24,17,1
36,22,1,15,29
39,37,23,6,10
34,15,14,16,28
11,18,44,20,40
29,34,22,13,44
31,20,22,7,19
4,15,32,27,26
5,32,11,35,23
27,13,42,1,37
30,39,29,11,40
21,3,32,18,34
5,40,35,29,16
18,43,39,27,32
40,35,33,23,13
5,32,17,30,37
15,6,13,31,39
39,12,18,40,34
14,22,45,28,41
7,17,35,12,28
31,35,37,32,39
26,7,5,33,41
36,43,12,33,28
18,31,44,22,42
10,18,9,15,11
45,37,30,42,43
28,8,45,10,43
32,15,40,37,30
21,20,31,44,42
19,23,31,30,43
16,31,35,43,4
28,44,12,8,30
15,11,5,30,2
25,32,29,22,24
21,35,39,18,44
40,35,18,32,29
38,17,2,43,30
30,44,29,4,38
29,37,23,32,42
33,16,39,43,29
7,24,42,31,27
15,8,9,5,45
4,37,43,24,30
22,2,18,8,11
35,43,40,1,4
5,31,24,20,43
6,38,34,1,26
15,39,35,4,44
9,44,37,30,36
30,20,4,19,3
42,20,23,24,40
32,40,39,25,8
43,8,34,42,29
35,2,41,26,3
16,27,42,13,31
29,26,20,27,34
29,14,16,1,34
40,45,25,4,20
3,14,8,31,44
28,1,25,22,14
23,2,3,34,39
6,16,8,24,19
3,45,8,1,37
4,23,27,33,10
16,41,33,13,21
36,34,38,43,9
37,22,15,16,33
17,35,30,16,15
43,30,14,10,9
3,9,17,44,21
43,28,18,11,8
3,27,14,5,2
43,1,3,5,34
9,20,12,2,14
40,36,44,6,38
3,18,21,12,25
45,6,17,9,20
2,29,3,40,14
25,11,22,3,45
24,15,37,44,25
9,28,20,15,1
45,1,15,23,30
3,16,17,23,40
16,21,11,6,12
33,32,36,41,7
41,42,33,2,23
1,34,27,6,30
29,10,37,27,9
17,35,13,32,38
12,6,43,24,25
6,1,32,11,43
25,11,16,12,18
23,19,9,42,26
26,5,7,21,14
15,34,33,29,10
7,30,34,19,38
14,38,21,31,22
6,7,3,39,5
34,29,13,15,7
15,8,40,11,24
13,6,8,21,38
9,17,23,1,4
22,38,42,37,16
1,18,11,37,41
5,42,18,33,45
9,1,21,41,15
41,1,27,23,42
23,29,7,38,18
42,12,26,34,36
4,18,13,40,44
30,38,12,4,40
24,30,33,27,23
26,23,43,25,21
2,12,34,18,14
29,35,8,10,41
5,35,43,30,1
33,23,8,29,37
1,43,13,4,45
29,10,37,1,5
5,30,38,19,45
20,11,30,35,6
15,40,31,32,33
6,26,45,14,37
27,36,28,1,32
31,15,5,12,25
13,5,40,16,44
26,39,20,5,25
34,38,33,37,1
30,39,19,16,41
23,39,5,30,37
40,35,3,32,36
43,7,11,41,2
23,45,4,40,38
8,40,36,45,3
33,41,38,32,27
40,11,26,5,2
10,27,28,31,35
42,3,43,10,40
14,5,41,34,42
45,20,31,39,38
19,14,18,39,41
17,44,15,26,8
11,30,37,32,44
22,21,6,25,8
12,36,24,35,27
3,11,5,39,43
11,43,12,40,30
33,14,21,29,42
45,11,1,36,14
35,37,1,20,9
6,27,18,8,22
22,32,19,39,3
7,40,4,29,31
5,26,2,40,20
30,9,7,35,6
2,20,42,29,6
10,16,27,17,4
2,7,38,21,35
30,25,42,8,14
12,45,22,26,11
31,34,29,23,8
6,20,39,30,32
43,8,33,26,13
19,7,14,1,18
15,37,39,2,26
36,18,17,45,12
20,6,10,13,4
16,37,1,13,15
31,16,18,12,14
37,18,28,14,40
32,25,37,40,12
41,43,39,14,30
28,21,30,6,32
37,9,19,14,21
35,30,23,6,27
12,24,29,30,37
41,37,21,8,11
13,9,2,37,8
6,19,9,1,39
24,39,9,14,43
39,17,26,27,37
38,17,40,37,21
40,41,27,13,35
22,10,33,24,39
4,38,29,32,6
2,32,8,15,4
34,35,24,18,22
2,19,28,9,45
28,25,4,26,5
11,26,8,35,41
6,23,30,3,45
41,4,1,19,45
25,38,5,26,39
20,26,4,41,9
2,30,35,24,32
41,24,31,16,33
41,5,23,17,7
6,35,33,11,41
40,21,14,13,28
20,27,35,17,7
45,12,21,27,13
32,16,7,20,13
38,6,32,24,23
23,7,5,11,19
24,21,39,18,13
35,20,4,19,38
39,36,17,16,10
21,14,6,27,32
17,4,11,12,34
42,25,20,15,26
44,45,5,35,39
34,36,39,30,29
23,42,18,16,31
2,12,16,23,5
5,35,6,41,38
21,2,39,5,40
5,39,30,25,15
10,15,30,41,43
34,18,17,16,23
14,45,41,40,16
23,24,17,15,42
17,37,42,30,40
39,45,7,30,28
31,23,29,12,2
35,21,22,10,39
28,3,6,45,34
12,7,42,34,32
28,38,36,45,25
33,9,13,20,37
31,37,6,30,34
24,29,25,42,34
12,43,13,44,4
37,40,35,20,36
30,10,9,19,45
14,24,18,33,44
35,9,10,17,38
33,28,29,9,4
27,30,19,12,42
36,37,41,33,8
39,3,16,45,23
44,21,25,2,12
10,27,41,26,28
10,40,4,14,21
38,30,12,35,22
1,19,28,31,38
16,11,1,7,45
10,4,13,29,42
26,21,7,11,38
44,1,12,29,20
26,37,40,43,11
15,34,8,10,13
1,27,33,16,26
14,19,35,29,26
36,15,22,41,8
25,31,12,32,33
39,8,13,35,19
40,10,21,6,15
15,28,2,9,6
44,38,32,14,9
26,33,38,36,35
37,10,39,35,31
18,12,4,17,26
9,35,1,36,25
9,19,7,8,24
22,42,13,37,45
19,2,28,45,20
26,33,2,22,9
16,44,42,39,23
5,13,44,18,27
38,24,7,25,36
30,4,31,6,24
30,16,32,27,31
32,34,43,30,2
38,40,6,37,11
1,23,44,41,19
39,42,18,14,29
12,33,29,42,23
32,42,12,25,1
11,21,15,41,31
2,40,22,9,33
33,44,13,2,38
35,44,28,15,11
12,22,11,39,37
15,21,5,18,39
25,16,28,10,42
13,21,36,25,29
29,2,31,43,33
2,16,21,36,34
32,2,15,27,22
13,5,20,32,3
25,42,11,4,5
19,4,23,26,25
2,42,29,21,44
7,21,44,18,45
37,16,12,14,44
24,28,32,21,19
12,13,17,27,35
41,24,42,2,22
39,28,14,45,7
41,27,8,36,45
1,5,6,33,39
45,6,4,41,35
20,15,28,1,14
40,33,25,23,11
27,26,35,7,43
27,23,43,1,40
27,31,45,15,12
5,28,2,10,4
18,41,31,28,7
7,29,31,12,30
39,29,17,18,7
30,7,39,5,16
14,35,24,8,26
27,16,9,38,21
14,36,10,8,31
3,34,27,22,43
43,23,25,24,8
33,20,26,36,40
28,5,36,21,43
29,28,1,18,9
27,12,31,6,24
44,15,21,41,6
31,9,19,38,30
40,22,26,16,20
15,39,40,31,43
26,3,37,21,29
43,14,11,10,40
45,36,27,29,13
20,6,24,7,2
7,9,32,37,3
3,11,25,30,17
2,13,37,5,27
12,9,4,25,22
43,13,39,16,7
10,18,9,21,5
11,8,1,39,31
21,20,39,16,3
19,8,23,15,16
13,30,2,14,8
17,36,40,15,1
35,9,16,22,30
31,41,8,16,15
17,12,40,44,30
19,9,18,7,4
9,34,39,22,3
20,3,8,33,15
33,21,29,26,37
38,6,42,36,29
25,22,5,43,11
37,29,34,15,7
38,22,18,45,4
15,21,28,30,38
11,22,44,25,32
36,43,19,24,5
24,21,31,12,8
40,18,8,22,39
35,13,6,31,30
30,42,3,1,21
26,9,24,14,25
1,43,37,21,33
30,4,31,2,7
35,24,20,18,31
14,29,13,45,4
35,8,34,11,37
9,19,23,8,4
32,20,8,38,5
28,37,34,41,31
20,17,18,29,7
17,19,39,21,30
35,31,28,3,45
40,15,7,4,26
38,41,9,32,25
34,41,21,6,29
8,13,4,10,27
13,25,5,35,34
17,25,37,5,36
16,7,1,41,30
44,24,11,42,19
19,13,34,12,37
33,17,41,12,32
18,19,3,29,22
6,28,34,7,20
22,37,5,2,17
39,32,38,34,17
28,17,24,21,30
1,39,44,32,37
30,33,18,35,34
38,39,4,12,10
42,25,31,9,44
18,10,5,6,15
37,44,3,43,23
18,44,14,43,28
1,21,27,3,18
2,11,6,36,34
7,10,43,8,4
25,5,44,24,30
34,28,30,22,4
21,11,19,27,2
16,25,23,30,4
30,39,8,44,40
21,27,41,25,34
36,25,16,19,17
13,20,42,6,35
14,30,23,22,41
34,17,44,33,21
4,30,2,20,24
5,23,22,42,32
30,20,34,37,32
21,3,31,1,25
39,23,16,9,3
4,26,39,12,38
22,6,28,9,18
5,24,18,4,26
15,20,8,22,9
38,20,25,10,1
35,15,17,41,44
8,7,29,26,15
19,40,29,13,43
44,15,6,25,10
27,31,15,20,37
31,35,4,45,36
10,7,17,37,21
18,27,28,34,37
16,39,26,34,19
42,41,43,38,19
14,30,41,26,43
38,1,10,26,36
38,12,1,43,31
31,19,18,37,16
35,28,40,38,31
10,16,19,6,35
41,40,12,27,15
22,13,10,36,1
38,39,36,26,21
13,42,19,18,8
45,24,10,26,16
15,27,12,23,8
6,29,27,44,31
39,29,9,30,36
2,37,6,33,28
11,24,27,30,40
39,7,23,45,17
35,17,43,4,7
23,43,16,22,26
19,18,35,15,26
9,22,13,39,33
36,28,1,45,31
36,6,43,42,28
15,23,9,10,13
16,9,37,44,32
21,43,31,5,22
2,11,31,34,7
9,13,18,6,35
6,22,29,45,35
15,27,1,12,9
17,45,5,1,13
2,35,32,37,38
28,38,37,3,11
1,22,36,34,29
18,37,43,21,35
10,37,44,28,31
26,35,24,2,17
43,26,5,20,6
7,15,40,16,42
36,23,28,37,29
34,2,7,12,9
14,5,7,29,10
40,3,26,23,4
10,12,37,30,45
41,26,39,21,43
20,18,23,24,41
13,8,41,39,2
45,17,29,2,9
35,24,36,42,12
27,8,41,44,10
14,29,6,4,32
17,27,34,42,2
29,18,17,32,21
1,12,15,4,26
34,8,4,32,44
25,23,19,44,20
36,18,10,11,40
20,19,5,39,23
40,22,41,26,11
44,1,9,28,22
14,11,4,22,27
20,44,28,2,26
27,39,7,24,8
32,24,1,4,6
42,27,45,38,9
12,16,14,36,37
34,35,16,1,13
1,28,7,34,33
16,10,13,6,44
2,19,13,10,3
44,6,37,35,3
17,44,43,33,4
24,30,26,2,37
7,22,28,43,18
32,35,40,31,24
31,32,29,3,39
29,24,17,4,34
45,41,16,23,28
11,39,28,3,22
33,14,38,36,32
44,43,22,36,5
29,2,20,38,34
41,34,45,14,43
17,7,28,15,13
40,16,37,32,33
31,28,44,15,4
11,43,45,32,7
28,34,22,12,25
19,10,21,2,32
42,1,32,28,23
36,35,7,43,28
35,16,29,15,20
41,38,45,11,1
29,40,39,21,33
29,4,21,20,31
32,40,37,10,5
10,14,36,26,27
6,15,4,5,10
10,36,7,12,9
43,35,30,41,37
38,27,8,17,41
18,8,3,36,32
24,12,11,9,20
26,39,8,3,44
25,13,22,37,7
24,2,13,43,33
16,39,6,44,32
31,4,1,3,33
40,8,34,26,24
3,13,43,28,38
21,38,37,18,17
3,39,26,12,43
26,7,10,18,39
21,10,38,17,2
21,18,8,33,29
44,45,21,10,13
26,5,9,3,8
41,8,11,25,14
5,10,3,43,25
14,8,33,41,32
38,10,14,12,16
37,25,39,26,32
41,30,2,45,9
37,2,11,3,9
7,13,19,5,9
40,11,43,34,31
20,29,30,33,22
15,4,11,34,7
40,1,8,21,6
10,11,43,13,26
5,34,13,41,24
32,43,9,16,44
36,10,35,38,17
44,25,4,26,11
2,6,14,36,32
6,18,33,2,12
8,33,45,2,6
13,10,36,4,37
8,27,2,41,25
17,8,10,12,9
45,5,8,28,41
6,18,2,41,23
38,32,11,31,4
34,7,22,4,31
1,29,33,16,23
14,43,10,31,32
34,8,39,12,30
11,13,21,3,34
28,43,14,6,37
42,24,29,41,9
45,31,12,34,42
2,41,32,25,15
24,45,2,14,9
38,34,42,43,23
20,12,18,45,3
8,33,7,26,45
33,21,12,16,45
31,35,39,45,10
18,29,7,35,6
22,40,13,45,37
10,19,8,45,4
41,45,39,35,1
15,6,17,18,19
18,13,27,15,1
4,31,16,21,43
29,7,22,33,21
33,23,25,37,16
3,42,43,30,37
4,14,35,7,39
38,3,15,27,33
22,6,25,14,32
43,27,34,33,8
8,3,24,43,29
17,42,20,1,19
44,42,12,9,38
37,12,41,34,5
2,27,40,8,11
1,13,14,40,6
13,42,33,23,11
35,7,11,39,44
29,36,7,23,4
6,34,21,7,1
29,35,39,6,17
22,4,17,19,43
25,38,8,16,42
3,11,41,31,7
35,30,1,7,13
31,29,18,14,19
40,19,6,5,18
26,4,5,15,32
43,19,33,37,21
45,39,35,10,11
21,29,4,22,31
12,43,31,30,9
3,9,13,45,4
42,22,7,32,5
3,33,31,22,12
13,20,10,40,33
6,27,37,28,15
5,35,17,42,7
28,24,12,43,8
22,11,27,33,14
33,11,31,13,25
3,7,14,30,26
29,16,37,41,17
34,25,40,24,5
18,26,13,17,19
4,8,17,21,39
2,45,38,28,26
15,13,23,27,30
23,45,19,38,20
26,44,17,18,19
6,32,25,34,43
21,33,12,24,10
25,43,5,36,33
5,25,38,30,16
1,10,28,16,14
32,28,13,19,45
12,2,17,22,41
42,14,11,1,5
3,10,18,13,21
21,26,38,27,23
26,33,3,20,18
27,11,38,44,7
4,41,22,9,44
4,33,40,5,24
7,23,39,35,18
33,6,3,43,26
32,22,28,5,17
15,7,32,38,30
31,5,32,7,16
20,29,44,37,45
20,41,12,40,7
30,19,37,39,6
36,28,1,14,3
34,5,28,39,22
26,37,36,13,31
26,24,27,33,17
35,1,14,21,23
44,29,17,36,14
25,40,24,43,4
27,44,21,2,31
26,11,38,32,16
9,4,31,19,15
17,23,4,43,2
18,10,11,17,44
8,22,27,23,38
2,39,22,5,7
17,19,36,30,38
29,27,12,40,31
9,31,6,13,28
25,24,15,18,8
13,2,12,5,11
38,8,2,27,44
44,14,23,25,24
7,42,9,4,45
25,31,22,20,28
16,42,30,5,27
28,34,11,41,19
38,20,21,18,16
13,29,27,41,14
20,27,22,32,5
22,31,35,37,39
18,36,5,34,25
29,6,19,16,17
31,12,21,30,37
7,24,22,31,25
2,16,32,22,11
13,11,41,32,23
15,11,42,17,20
33,37,19,12,25
44,20,21,2,31
37,21,18,36,26
13,35,34,38,18
19,17,27,29,16
27,16,25,21,8
20,37,10,33,38
18,37,44,21,34
21,16,23,36,37
12,9,5,27,43
2,26,32,27,34
9,18,33,13,24
30,14,24,21,12
17,22,12,27,21
3,4,21,36,40
10,27,42,2,22
26,43,30,29,25
20,2,18,15,33
32,38,42,26,40
32,19,2,10,24
18,32,8,37,2
34,38,43,12,35
39,32,9,16,13
41,11,21,40,20
20,18,17,21,1
38,13,28,35,32
17,41,8,45,14
8,17,6,26,45
12,17,26,24,5
19,16,18,34,22
4,35,39,13,29
2,32,28,42,18
10,11,13,31,40
23,21,40,9,36
39,38,10,33,37
21,18,34,15,16
37,21,26,7,18
16,28,17,13,43
25,31,7,27,36
28,7,34,4,30
5,36,26,10,7
8,18,42,22,39
36,23,8,12,24
45,8,32,34,18
34,6,14,13,38
9,23,41,31,11
26,33,34,6,27
19,33,29,34,37
32,13,5,36,22
30,20,27,40,29
5,12,20,23,45
11,4,31,18,32
2,3,17,24,25
7,28,37,34,43
26,39,9,13,18
24,27,2,11,44
37,40,39,35,36
4,2,45,9,23
9,5,36,44,32
9,45,2,33,20
26,18,34,36,38
23,26,40,37,43
4,8,2,13,6
8,37,13,22,19
1,9,41,19,13
26,8,34,27,15
11,42,20,30,40
30,11,35,13,33
14,18,35,7,5
16,20,4,19,29
10,12,27,19,7
11,25,26,40,17
24,34,33,45,37
24,16,37,40,20
30,19,11,21,37
6,5,29,22,8
10,38,32,17,39
38,15,41,25,12
7,24,15,6,29
30,23,22,18,35
29,34,41,44,40
38,39,24,40,29
33,9,3,8,21
36,23,42,28,32
12,7,24,3,31
8,29,16,38,28
29,5,34,40,20
19,30,31,29,5
42,31,38,23,17
16,37,40,6,1
37,29,8,40,28
12,40,28,27,18
13,40,17,12,36
27,35,19,4,5
4,7,16,29,32
30,10,24,31,15
21,37,19,44,45
34,1,7,30,22
11,39,37,6,25
19,7,29,43,27
10,36,4,29,5
30,23,10,35,34
42,1,33,5,44
14,33,41,10,7
12,21,17,33,6
33,20,15,8,16
13,21,5,8,36
37,5,33,20,35
1,4,44,28,34
9,35,33,12,2
2,33,28,42,18
23,3,12,7,41
25,19,30,24,42
6,25,40,19,38
7,26,10,44,14
14,44,2,10,30
39,19,40,7,10
2,24,8,42,35
11,21,27,38,19
8,17,20,31,5
31,35,19,14,25
26,35,24,38,17
29,14,12,23,6
40,34,41,5,27
20,11,32,2,42
26,6,39,28,44
26,19,38,10,18
28,34,7,12,1
33,8,31,39,23
7,17,24,22,25
12,10,23,11,5
5,17,34,24,21
5,35,43,29,13
2,16,31,19,43
23,35,20,2,16
13,41,21,9,26
41,23,39,3,38
24,16,7,41,40
26,22,17,4,5
17,42,6,15,1
34,29,18,33,36
15,7,23,34,40
25,22,28,5,23
21,3,6,35,5
6,18,22,36,24
43,18,17,8,19
37,16,11,14,43
15,36,21,25,8
9,16,12,6,3
27,8,21,29,4
41,31,8,20,42
45,2,21,35,44
36,25,18,34,4
9,16,29,12,27
