39,19,38,14,40,18
17,43,37,33,31,18
6,19,8,10,14,3
6,24,5,15,44,8
45,35,44,13,30,10
1,29,43,32,5,15
9,13,12,36,31,17
37,28,8,14,25,9
31,30,42,24,25,16
1,27,24,40,32,18
8,30,7,11,10,15
32,26,44,24,36,7
25,10,17,39,38,7
8,1,24,9,2,6
36,41,33,2,9,20
38,1,28,21,9,2
44,45,16,2,34,5
31,6,30,35,13,9
19,18,39,28,11,7
29,7,10,37,27,12
38,37,6,35,25,11
39,23,40,37,44,4
41,28,35,37,1,7
18,20,1,34,4,12
15,9,22,42,5,10
24,28,32,25,18,18
5,29,44,15,16,7
27,39,42,41,1,18
39,42,14,18,15,11
1,3,30,16,23,10
24,14,20,9,30,16
42,39,16,9,5,12
10,32,18,29,19,17
5,7,37,17,13,2
38,1,37,26,32,9
6,13,18,23,45,12
6,43,13,2,16,10
8,29,45,21,6,10
40,9,16,3,33,2
17,19,41,14,21,20
36,12,35,11,17,13
19,2,31,30,40,6
43,15,37,14,10,16
9,42,26,11,6,19
29,14,9,43,8,3
6,1,14,34,41,9
5,24,18,13,35,10
35,23,30,4,7,16
23,14,37,7,2,18
40,23,25,33,17,12
41,36,29,1,11,11
5,4,14,8,13,9
31,25,21,41,19,13
19,34,18,25,36,17
7,27,25,36,44,3
10,29,34,31,21,18
20,8,6,16,43,18
15,36,23,11,20,3
20,6,39,13,12,5
12,27,41,11,43,7
9,33,3,16,36,18
8,32,7,25,9,4
29,24,9,42,36,15
29,14,4,31,15,5
17,2,28,22,14,6
4,13,42,3,28,17
24,38,7,33,14,3
12,22,5,34,19,5
19,20,41,22,4,3
24,40,19,44,4,17
21,35,25,42,3,20
7,4,19,34,9,13
21,28,20,45,44,8
30,41,10,6,35,6
39,11,9,2,7,16
18,8,42,27,1,16
11,44,13,16,39,17
2,16,7,10,40,17
44,37,16,15,34,9
13,24,16,30,21,1
31,22,37,24,25,7
16,14,9,11,24,14
28,31,15,12,9,2
40,44,13,30,25,3
22,9,20,40,31,19
41,42,28,14,31,1
5,24,16,17,31,8
14,6,26,18,35,2
37,26,30,17,15,1
45,4,30,8,6,6
38,17,42,3,39,18
35,27,5,11,3,11
23,30,24,26,6,4
6,33,41,24,43,6
33,12,23,17,1,1
30,18,14,19,26,19
27,3,15,33,11,5
39,16,38,14,32,16
44,30,14,23,41,6
42,27,43,25,1,7
31,20,17,35,19,7
4,1,45,33,40,15
27,32,14,19,43,9
26,10,17,34,1,10
3,10,6,40,45,10
12,11,18,38,8,8
2,35,25,30,17,7
22,35,42,26,41,19
42,5,18,10,4,19
5,22,44,38,6,1
30,23,21,26,28,9
21,32,44,12,29,11
7,4,12,38,40,12
42,3,41,22,17,2
44,28,1,8,24,3
1,16,12,26,43,3
28,25,27,19,32,6
3,17,34,9,43,4
20,4,7,31,40,12
43,32,8,20,24,10
13,5,38,33,11,10
36,6,33,34,26,14
37,8,13,25,12,15
19,23,15,4,8,4
9,42,1,27,40,19
13,25,32,14,9,13
39,17,25,40,27,8
44,30,36,5,31,19
35,39,13,7,32,2
22,11,39,45,9,18
42,1,13,14,15,7
26,2,5,44,28,7
19,22,21,32,13,12
45,38,41,1,44,15
25,41,13,12,31,15
44,6,25,18,41,8
38,31,9,18,20,18
5,36,27,38,40,11
35,28,7,29,18,19
13,44,10,23,14,14
3,15,32,14,6,17
12,3,42,41,24,1
42,40,3,43,31,3
9,39,1,29,41,18
14,38,44,16,25,7
26,5,15,8,38,18
20,41,23,2,37,10
14,28,23,11,13,5
28,17,5,13,26,11
1,34,41,42,9,16
24,13,35,4,33,12
22,3,37,36,39,11
42,38,28,15,41,3
6,17,33,14,1,17
3,19,20,40,2,4
8,24,42,32,4,16
16,29,36,12,10,19
13,9,42,6,32,4
3,10,44,27,22,15
16,34,41,17,11,3
43,38,16,1,34,15
29,40,1,38,15,4
44,13,12,42,29,9
18,33,45,21,6,5
33,7,16,35,10,1
6,37,32,39,41,2
11,32,34,21,13,6
6,37,26,31,35,1
42,18,14,38,17,19
26,38,27,36,39,17
3,37,15,21,26,6
37,39,31,10,7,16
30,19,26,34,5,2
24,42,27,37,21,14
40,3,8,26,10,10
14,33,39,42,34,19
10,14,35,1,8,1
34,40,4,3,21,7
7,42,28,43,6,5
28,27,20,26,25,6
27,17,5,34,37,5
36,3,21,4,13,19
38,4,41,32,20,18
31,12,3,21,16,4
18,13,38,6,36,19
36,31,34,6,43,3
22,27,9,34,26,5
17,21,36,31,8,20
28,32,41,8,38,14
1,26,41,25,19,5
7,18,15,36,26,14
6,30,7,10,16,3
16,23,34,12,36,16
2,43,27,21,33,19
42,11,22,34,39,6
30,14,43,11,42,13
14,44,40,36,35,16
45,12,35,43,4,15
21,42,15,17,37,11
38,33,32,43,44,10
17,39,13,41,42,5
3,37,34,25,6,16
29,26,23,42,22,6
7,1,23,21,44,8
41,1,24,45,37,9
7,37,27,30,15,7
4,11,37,6,15,19
26,22,17,29,24,5
44,45,10,15,30,2
28,45,25,19,38,19
41,9,7,45,8,17
33,4,21,37,13,5
26,27,19,35,42,10
1,15,21,11,18,15
28,25,39,44,18,16
30,4,21,19,8,11
32,13,35,20,14,8
22,19,3,7,35,4
9,3,19,32,28,2
28,32,2,21,3,3
2,26,16,13,10,4
31,25,24,13,41,9
18,20,44,28,40,7
26,45,3,5,43,13
37,29,16,27,40,1
12,3,9,39,23,4
26,36,33,23,30,7
24,27,13,18,23,6
20,29,5,36,22,17
21,8,17,13,7,16
24,4,2,27,7,4
23,30,37,36,11,17
21,23,31,26,29,11
25,37,31,5,10,5
36,5,41,7,13,2
29,22,32,1,28,5
28,40,20,33,4,1
45,33,32,6,13,14
12,7,18,11,45,4
37,11,45,42,17,20
19,4,23,11,35,12
6,14,1,26,45,14
45,17,38,32,35,19
10,35,29,12,37,19
24,11,18,14,31,11
42,15,26,14,17,14
22,43,28,21,32,10
3,44,2,20,7,4
31,15,32,37,27,20
35,4,39,36,27,12
38,7,27,43,45,15
26,31,33,42,41,20
43,32,9,5,45,14
7,4,6,28,41,8
34,29,25,14,38,4
42,31,24,13,45,2
36,44,24,33,19,13
43,12,25,18,41,20
16,25,27,8,2,1
1,35,2,13,39,17
28,5,11,30,21,13
21,5,15,20,30,2
21,9,22,41,15,6
29,43,38,6,25,4
29,21,25,7,10,19
40,20,32,37,1,7
4,41,6,1,10,8
45,18,41,13,2,4
37,43,33,28,32,5
27,40,35,5,14,6
42,26,32,19,31,8
42,34,1,8,14,14
43,24,26,37,17,14
25,5,40,28,29,7
34,19,5,6,18,20
32,9,21,26,40,2
12,16,6,7,29,13
10,31,16,36,4,14
24,34,45,27,39,16
44,31,14,38,13,11
45,8,1,5,11,11
6,35,34,4,2,18
23,8,27,24,35,13
43,44,28,38,26,5
34,13,28,32,6,4
19,29,13,9,35,11
38,12,43,11,4,16
26,44,22,14,6,13
19,11,43,45,13,17
34,1,33,19,24,1
7,5,2,1,34,18
2,29,10,43,14,17
37,16,32,3,35,3
32,19,22,17,18,7
12,19,21,27,32,2
37,16,24,44,21,4
45,27,29,1,25,15
28,34,23,4,42,7
28,2,3,35,17,2
8,39,15,1,41,18
7,35,41,22,40,5
1,14,44,9,20,7
19,11,17,30,24,1
32,11,18,38,21,14
33,25,2,41,8,6
37,7,45,18,1,10
19,23,15,42,43,6
31,40,4,7,24,15
12,20,28,33,34,2
36,2,35,18,37,9
14,42,9,38,8,15
27,14,35,11,6,3
31,26,39,11,41,10
30,34,15,13,20,13
21,24,29,20,12,12
27,18,22,41,35,20
37,14,25,4,38,7
21,26,38,30,28,14
5,32,29,1,37,10
20,11,12,7,26,19
38,26,30,8,36,13
20,6,11,44,41,7
28,23,19,20,32,5
36,25,23,1,13,17
44,4,31,32,39,2
39,42,8,30,17,15
7,16,44,25,14,11
16,27,22,4,38,6
42,6,33,21,18,12
29,14,38,18,6,4
40,38,35,4,15,17
1,30,40,39,20,3
32,39,31,26,23,13
12,2,37,26,30,15
33,15,27,11,24,12
26,19,44,37,28,16
10,12,31,16,6,18
35,39,38,5,31,14
36,9,6,26,21,12
39,30,8,20,28,4
25,3,15,33,9,2
27,37,11,21,30,6
8,27,13,5,3,18
28,20,26,22,9,3
12,25,30,31,34,15
28,16,42,33,38,4
2,28,33,12,36,7
3,31,26,4,45,16
21,26,27,23,40,18
21,25,19,15,12,19
10,41,30,40,13,9
27,43,16,45,1,18
14,35,19,36,37,3
45,28,10,35,38,2
11,6,13,26,45,4
8,30,17,31,34,16
15,28,18,12,40,9
17,14,11,6,16,8
15,42,11,7,45,3
2,42,15,19,43,6
10,43,26,2,13,7
37,42,39,15,17,5
37,38,30,12,24,7
13,39,16,18,15,2
19,40,23,29,6,8
3,27,26,45,42,11
40,3,22,26,17,19
33,37,35,39,45,10
36,18,30,25,6,8
14,18,30,2,3,6
25,32,38,3,22,1
24,7,14,41,8,17
9,28,12,11,1,12
34,19,40,38,28,11
10,44,22,11,41,7
43,31,9,25,11,2
37,1,2,13,41,15
24,34,3,2,23,17
20,19,14,17,37,15
38,33,43,17,18,5
9,19,6,31,2,5
10,24,32,28,4,16
40,36,11,31,41,9
45,4,30,32,23,12
31,1,13,36,19,10
24,37,35,36,27,6
31,24,2,43,34,1
39,19,29,18,10,13
19,16,11,34,37,3
43,11,23,3,17,12
42,18,29,7,15,3
13,18,6,22,31,1
22,24,32,17,5,12
26,37,2,39,4,5
8,35,38,33,45,9
9,17,18,4,43,11
17,42,7,10,35,17
10,5,33,29,40,4
22,38,3,15,18,11
23,38,1,7,34,9
8,28,4,10,32,18
26,35,43,2,11,1
30,43,6,3,1,11
22,3,23,41,43,1
34,2,27,17,12,12
16,37,13,42,31,6
41,34,12,1,35,4
17,27,42,20,34,8
29,40,30,7,24,18
7,18,6,45,10,11
38,37,43,3,7,11
35,41,2,39,8,8
32,24,21,45,19,9
43,45,26,34,9,3
6,38,3,1,8,15
45,26,30,14,32,12
42,13,34,1,11,9
18,23,11,12,5,3
11,43,13,4,19,4
30,37,5,34,16,15
30,32,24,34,26,1
26,18,28,2,17,4
7,29,37,25,31,8
13,11,9,45,8,9
16,44,32,21,7,11
11,28,26,27,2,5
18,3,4,27,34,6
11,28,44,25,4,14
23,42,29,2,44,2
13,24,43,36,26,15
26,14,5,17,10,12
6,12,40,4,2,9
10,12,39,19,7,5
37,38,31,19,25,14
36,15,22,45,11,2
16,18,22,2,24,3
36,1,4,9,42,7
20,30,7,18,15,12
13,45,15,26,17,16
2,34,12,19,17,3
38,7,44,30,36,14
19,21,11,36,12,8
37,12,33,44,16,12
12,11,17,25,41,13
24,12,37,14,8,12
28,30,18,24,34,13
1,41,17,35,2,20
31,8,32,27,5,13
17,16,43,41,14,18
23,6,20,39,3,1
27,12,6,33,13,3
14,28,23,8,29,13
8,24,20,45,14,8
15,33,24,26,44,12
17,45,33,10,24,8
39,14,29,11,38,9
22,6,9,10,13,4
42,37,8,22,25,17
1,3,6,32,2,2
11,25,12,31,36,19
35,32,37,7,9,9
2,18,26,12,4,18
27,25,43,2,5,12
41,21,9,26,2,7
31,20,14,30,34,1
10,39,22,15,11,5
34,8,3,35,44,2
3,45,34,19,23,2
27,10,16,18,11,20
32,27,37,33,3,14
14,1,29,15,4,9
38,15,2,33,37,20
20,31,13,44,37,20
22,14,16,44,10,1
41,20,8,23,31,11
35,43,13,2,36,9
24,28,18,34,29,17
7,26,11,33,42,15
24,8,17,39,31,19
31,4,44,39,6,3
1,37,44,15,3,7
3,15,24,14,32,8
21,38,28,5,2,6
42,7,11,29,23,18
3,18,9,21,25,20
31,39,32,8,20,8
9,3,22,11,42,12
37,18,13,26,1,17
23,32,26,34,42,16
39,6,23,12,7,16
32,35,15,5,36,9
36,31,7,6,14,5
38,31,39,13,44,4
22,33,11,34,38,16
27,35,32,43,34,16
4,43,23,34,21,19
6,21,34,28,12,16
39,11,21,2,13,6
36,35,29,21,14,18
8,32,28,24,23,9
5,8,21,37,15,20
34,32,28,13,40,12
4,11,32,17,36,10
32,14,2,23,24,11
13,1,44,40,38,20
22,42,36,39,17,14
32,5,43,29,31,11
25,37,14,36,5,2
10,9,28,8,32,16
12,9,14,15,16,20
25,35,39,40,36,12
24,41,40,5,30,9
8,30,43,10,6,18
39,6,26,32,3,4
36,24,13,22,12,10
16,42,33,14,11,13
42,32,8,23,40,4
34,24,3,1,25,1
41,4,40,23,28,2
24,20,16,36,38,15
33,21,32,41,3,5
2,10,18,42,22,6
43,14,36,18,37,16
43,40,2,5,25,10
26,41,23,18,7,16
26,38,20,24,22,10
32,44,18,31,29,16
44,16,29,21,36,18
18,28,24,22,19,5
27,26,24,42,13,2
38,31,13,44,4,12
40,2,45,25,39,20
3,1,32,37,16,17
23,39,31,32,6,14
34,21,1,13,3,16
41,33,22,8,40,6
16,19,38,22,5,1
12,38,8,36,21,13
18,30,17,24,44,17
21,2,41,39,36,8
13,21,33,23,8,6
10,3,32,29,21,13
17,26,34,1,40,13
32,45,13,17,35,1
15,25,33,39,43,1
12,15,1,23,31,6
34,41,8,11,44,14
36,2,17,11,32,1
5,15,36,2,26,9
4,23,40,44,9,17
41,10,34,42,15,20
26,36,23,39,9,13
45,9,4,44,13,15
4,8,37,25,26,20
34,21,26,20,22,14
21,41,13,9,22,19
31,11,22,36,6,2
5,8,23,43,14,5
9,10,21,15,31,18
25,39,27,9,33,17
2,41,11,6,18,14
37,14,18,8,23,18
19,38,2,15,24,17
34,28,15,45,11,19
12,10,36,2,26,15
27,34,45,20,36,6
41,6,23,39,28,1
39,10,25,17,44,8
11,35,33,17,6,13
1,27,14,10,4,3
14,36,9,2,32,17
21,2,33,39,1,19
43,42,31,41,45,19
25,23,16,15,2,1
28,26,43,25,5,9
27,11,16,26,20,13
4,22,36,5,11,20
26,21,34,5,18,11
20,28,45,25,38,13
43,36,14,33,6,11
33,3,18,11,4,5
44,32,9,3,28,20
37,22,8,41,19,16
15,42,38,20,22,20
15,13,6,25,14,16
6,19,21,42,40,17
43,44,14,27,26,6
45,27,7,35,16,6
21,31,9,10,39,18
30,27,11,21,23,20
2,37,32,31,29,11
22,26,17,3,9,4
44,22,18,26,42,11
42,45,3,26,29,1
4,7,16,27,5,7
26,34,8,3,45,16
24,12,34,40,45,8
41,36,28,16,2,14
16,32,10,43,34,19
37,24,12,15,6,5
45,24,44,14,21,6
15,34,13,11,40,15
16,44,1,2,21,10
8,34,36,15,12,13
42,1,22,33,24,15
13,36,2,15,14,15
1,34,15,30,28,5
34,37,17,32,11,14
27,10,45,31,15,3
13,33,10,11,1,14
24,31,22,12,5,13
23,25,11,27,16,20
8,39,36,41,20,8
34,4,32,8,21,12
37,12,45,28,1,4
2,25,10,29,39,10
22,36,44,27,29,13
20,25,37,12,27,11
27,12,1,4,36,17
31,9,3,15,6,1
38,25,40,17,13,2
12,6,43,45,38,17
37,6,30,1,16,6
19,26,15,44,29,19
45,36,42,6,10,6
23,3,22,26,19,5
29,39,17,30,5,9
4,27,22,23,42,20
12,2,32,5,39,7
13,42,38,3,24,17
34,40,41,8,3,19
11,20,7,32,10,14
28,33,19,18,35,3
3,28,19,10,1,2
2,7,42,25,9,4
13,34,31,28,12,5
22,24,15,3,38,2
20,3,12,18,13,14
11,1,34,42,20,10
7,10,27,40,43,18
28,38,1,20,33,14
30,16,7,14,26,6
33,16,31,5,20,17
44,36,17,8,28,15
40,23,38,6,10,20
45,30,15,27,9,3
6,17,27,35,34,4
37,14,11,20,36,3
42,44,37,11,5,2
20,8,45,42,7,13
16,9,41,24,23,14
18,36,2,12,31,1
35,37,25,34,23,2
1,26,7,15,2,11
6,19,29,35,25,11
41,3,10,5,21,14
14,38,12,16,31,19
27,35,41,45,18,18
43,27,30,44,16,19
23,8,42,37,18,18
43,32,19,33,14,8
42,28,19,25,34,12
24,37,4,7,38,13
23,34,40,18,28,19
32,29,12,41,22,2
35,18,24,36,12,10
26,41,31,5,18,1
35,32,17,2,41,17
20,44,17,32,37,18
2,17,37,16,5,8
14,24,21,7,42,13
37,31,16,6,8,12
17,41,36,31,44,5
45,31,1,19,10,9
4,7,20,32,27,4
32,2,20,31,41,20
32,23,29,13,25,9
8,19,6,5,33,1
14,28,43,24,3,19
32,40,23,45,29,13
9,45,17,23,16,5
5,6,8,22,3,16
24,30,35,42,32,19
41,11,18,7,5,20
9,20,17,23,24,10
10,35,6,23,3,8
42,43,28,27,9,12
26,34,32,36,10,16
6,5,20,12,22,19
19,25,7,28,14,20
9,39,7,44,13,6
19,20,36,43,12,14
19,35,20,32,34,9
3,40,38,8,37,15
7,2,18,21,15,2
34,32,7,43,30,1
42,5,11,37,20,7
11,25,40,26,14,7
33,3,37,41,44,9
37,19,40,41,23,19
28,21,34,39,24,1
2,42,38,35,40,13
41,43,37,29,34,7
8,11,41,4,33,18
22,34,25,15,20,10
21,40,34,1,17,20
21,4,33,9,11,5
42,7,27,23,10,11
32,45,31,6,37,19
21,37,25,2,28,16
31,4,16,2,26,10
37,23,27,36,20,12
36,31,29,41,15,5
8,26,16,10,33,10
27,45,43,12,38,7
41,33,17,8,40,17
5,40,11,45,29,18
22,26,41,39,29,16
24,45,38,11,35,12
31,22,13,41,2,10
13,38,43,22,9,8
41,39,24,11,3,9
9,38,10,11,31,6
18,3,28,24,1,8
7,28,10,22,45,5
11,15,22,18,41,5
41,21,12,13,10,19
16,15,18,20,24,5
8,43,14,36,23,18
21,33,17,32,37,2
28,39,17,43,27,12
17,5,31,7,28,17
6,5,28,10,40,9
39,18,45,7,3,5
21,26,37,42,29,15
14,28,40,30,8,13
26,14,1,28,2,18
31,9,29,14,1,18
18,39,15,6,20,20
31,19,25,30,33,19
33,17,34,29,28,15
23,45,3,26,38,9
1,20,37,36,5,6
33,20,3,6,43,20
35,14,28,25,17,16
17,5,19,30,1,16
40,21,10,11,24,20
36,27,30,35,44,11
3,32,7,12,31,11
17,21,4,9,25,19
22,35,42,38,31,10
23,17,30,19,1,15
30,40,45,12,42,8
43,44,38,13,22,16
28,16,3,41,10,7
27,4,9,8,36,11
4,28,22,23,27,3
5,15,40,42,30,15
38,17,28,9,6,4
1,8,22,35,6,9
28,26,4,40,25,20
16,19,21,11,24,16
30,26,6,19,40,3
13,34,44,4,5,12
19,30,6,16,27,4
33,30,5,28,32,1
27,11,41,39,19,3
36,13,6,44,28,2
43,18,7,16,37,11
27,7,36,34,28,9
10,33,43,16,28,17
7,23,28,10,24,3
25,24,8,45,27,8
17,33,10,22,13,2
28,15,24,41,4,12
28,30,16,40,36,13
10,20,17,34,8,19
8,34,20,21,37,12
29,30,5,33,38,9
13,3,22,30,14,18
39,15,26,38,33,18
5,3,44,26,7,13
27,22,30,45,19,15
19,41,37,43,5,5
18,15,34,11,29,11
16,14,24,17,1,6
36,22,1,15,29,15
39,37,23,6,10,17
34,15,14,16,28,11
11,18,44,20,40,1
29,34,22,13,44,3
31,20,22,7,19,9
4,15,32,27,26,16
5,32,11,35,23,19
27,13,42,1,37,19
30,39,29,11,40,18
21,3,32,18,34,4
5,40,35,29,16,16
18,43,39,27,32,19
40,35,33,23,13,15
5,32,17,30,37,9
15,6,13,31,39,13
39,12,18,40,34,20
14,22,45,28,41,8
7,17,35,12,28,11
31,35,37,32,39,9
26,7,5,33,41,16
36,43,12,33,28,15
18,31,44,22,42,2
10,18,9,15,11,10
45,37,30,42,43,7
28,8,45,10,43,6
32,15,40,37,30,15
21,20,31,44,42,11
19,23,31,30,43,11
16,31,35,43,4,13
28,44,12,8,30,8
15,11,5,30,2,2
25,32,29,22,24,2
21,35,39,18,44,9
40,35,18,32,29,5
38,17,2,43,30,15
30,44,29,4,38,18
29,37,23,32,42,16
33,16,39,43,29,7
7,24,42,31,27,5
15,8,9,5,45,9
4,37,43,24,30,7
22,2,18,8,11,1
35,43,40,1,4,3
5,31,24,20,43,2
6,38,34,1,26,4
15,39,35,4,44,12
9,44,37,30,36,12
30,20,4,19,3,11
42,20,23,24,40,4
32,40,39,25,8,2
43,8,34,42,29,16
35,2,41,26,3,17
16,27,42,13,31,7
29,26,20,27,34,1
29,14,16,1,34,17
40,45,25,4,20,18
3,14,8,31,44,9
28,1,25,22,14,18
23,2,3,34,39,8
6,16,8,24,19,7
3,45,8,1,37,18
4,23,27,33,10,10
16,41,33,13,21,8
36,34,38,43,9,4
37,22,15,16,33,20
17,35,30,16,15,4
43,30,14,10,9,16
3,9,17,44,21,4
43,28,18,11,8,10
3,27,14,5,2,15
43,1,3,5,34,1
9,20,12,2,14,20
40,36,44,6,38,8
3,18,21,12,25,4
45,6,17,9,20,17
2,29,3,40,14,8
25,11,22,3,45,19
24,15,37,44,25,8
9,28,20,15,1,6
45,1,15,23,30,1
3,16,17,23,40,9
16,21,11,6,12,11
33,32,36,41,7,9
41,42,33,2,23,3
1,34,27,6,30,12
29,10,37,27,9,7
17,35,13,32,38,14
12,6,43,24,25,9
6,1,32,11,43,1
25,11,16,12,18,14
23,19,9,42,26,17
26,5,7,21,14,20
15,34,33,29,10,20
7,30,34,19,38,6
14,38,21,31,22,3
6,7,3,39,5,11
34,29,13,15,7,13
15,8,40,11,24,10
13,6,8,21,38,19
9,17,23,1,4,11
22,38,42,37,16,6
1,18,11,37,41,16
5,42,18,33,45,1
9,1,21,41,15,1
41,1,27,23,42,1
23,29,7,38,18,14
42,12,26,34,36,8
4,18,13,40,44,14
30,38,12,4,40,10
24,30,33,27,23,18
26,23,43,25,21,10
2,12,34,18,14,2
29,35,8,10,41,3
5,35,43,30,1,6
33,23,8,29,37,1
1,43,13,4,45,13
29,10,37,1,5,20
5,30,38,19,45,9
20,11,30,35,6,13
15,40,31,32,33,16
6,26,45,14,37,14
27,36,28,1,32,16
31,15,5,12,25,3
13,5,40,16,44,3
26,39,20,5,25,19
34,38,33,37,1,13
30,39,19,16,41,13
23,39,5,30,37,13
40,35,3,32,36,12
43,7,11,41,2,1
23,45,4,40,38,19
8,40,36,45,3,6
33,41,38,32,27,2
40,11,26,5,2,12
10,27,28,31,35,11
42,3,43,10,40,2
14,5,41,34,42,18
45,20,31,39,38,2
19,14,18,39,41,11
17,44,15,26,8,5
11,30,37,32,44,1
22,21,6,25,8,19
12,36,24,35,27,14
3,11,5,39,43,9
11,43,12,40,30,13
33,14,21,29,42,10
45,11,1,36,14,10
35,37,1,20,9,14
6,27,18,8,22,14
22,32,19,39,3,14
7,40,4,29,31,2
5,26,2,40,20,20
30,9,7,35,6,18
2,20,42,29,6,5
10,16,27,17,4,13
2,7,38,21,35,1
30,25,42,8,14,10
12,45,22,26,11,17
31,34,29,23,8,6
6,20,39,30,32,15
43,8,33,26,13,15
19,7,14,1,18,8
15,37,39,2,26,7
36,18,17,45,12,16
20,6,10,13,4,17
16,37,1,13,15,10
31,16,18,12,14,10
37,18,28,14,40,7
32,25,37,40,12,3
41,43,39,14,30,8
28,21,30,6,32,8
37,9,19,14,21,15
35,30,23,6,27,16
12,24,29,30,37,4
41,37,21,8,11,13
13,9,2,37,8,18
6,19,9,1,39,9
24,39,9,14,43,10
39,17,26,27,37,3
38,17,40,37,21,11
40,41,27,13,35,10
22,10,33,24,39,14
4,38,29,32,6,20
2,32,8,15,4,3
34,35,24,18,22,1
2,19,28,9,45,1
28,25,4,26,5,15
11,26,8,35,41,17
6,23,30,3,45,6
41,4,1,19,45,8
25,38,5,26,39,5
20,26,4,41,9,9
2,30,35,24,32,1
41,24,31,16,33,17
41,5,23,17,7,10
6,35,33,11,41,15
40,21,14,13,28,10
20,27,35,17,7,4
45,12,21,27,13,19
32,16,7,20,13,1
38,6,32,24,23,18
23,7,5,11,19,20
24,21,39,18,13,12
35,20,4,19,38,10
39,36,17,16,10,1
21,14,6,27,32,4
17,4,11,12,34,9
42,25,20,15,26,13
44,45,5,35,39,8
34,36,39,30,29,6
23,42,18,16,31,12
2,12,16,23,5,1
5,35,6,41,38,1
21,2,39,5,40,8
5,39,30,25,15,11
10,15,30,41,43,3
34,18,17,16,23,13
14,45,41,40,16,6
23,24,17,15,42,19
17,37,42,30,40,12
39,45,7,30,28,18
31,23,29,12,2,15
35,21,22,10,39,4
28,3,6,45,34,11
12,7,42,34,32,16
28,38,36,45,25,17
33,9,13,20,37,14
31,37,6,30,34,7
24,29,25,42,34,15
12,43,13,44,4,2
37,40,35,20,36,9
30,10,9,19,45,6
14,24,18,33,44,13
35,9,10,17,38,3
33,28,29,9,4,20
27,30,19,12,42,18
36,37,41,33,8,15
39,3,16,45,23,5
44,21,25,2,12,5
10,27,41,26,28,11
10,40,4,14,21,3
38,30,12,35,22,14
1,19,28,31,38,8
16,11,1,7,45,3
10,4,13,29,42,11
26,21,7,11,38,1
44,1,12,29,20,5
26,37,40,43,11,18
15,34,8,10,13,14
1,27,33,16,26,20
14,19,35,29,26,8
36,15,22,41,8,11
25,31,12,32,33,3
39,8,13,35,19,1
40,10,21,6,15,18
15,28,2,9,6,15
44,38,32,14,9,1
26,33,38,36,35,15
37,10,39,35,31,18
18,12,4,17,26,6
9,35,1,36,25,4
9,19,7,8,24,13
22,42,13,37,45,18
19,2,28,45,20,4
26,33,2,22,9,9
16,44,42,39,23,11
5,13,44,18,27,15
38,24,7,25,36,1
30,4,31,6,24,16
30,16,32,27,31,7
32,34,43,30,2,3
38,40,6,37,11,2
1,23,44,41,19,18
39,42,18,14,29,8
12,33,29,42,23,18
32,42,12,25,1,3
11,21,15,41,31,8
2,40,22,9,33,12
33,44,13,2,38,6
35,44,28,15,11,5
12,22,11,39,37,16
15,21,5,18,39,20
25,16,28,10,42,4
13,21,36,25,29,7
29,2,31,43,33,15
2,16,21,36,34,15
32,2,15,27,22,18
13,5,20,32,3,11
25,42,11,4,5,9
19,4,23,26,25,15
2,42,29,21,44,6
7,21,44,18,45,1
37,16,12,14,44,6
24,28,32,21,19,11
12,13,17,27,35,9
41,24,42,2,22,3
39,28,14,45,7,11
41,27,8,36,45,16
1,5,6,33,39,14
45,6,4,41,35,9
20,15,28,1,14,17
40,33,25,23,11,14
27,26,35,7,43,16
27,23,43,1,40,14
27,31,45,15,12,19
5,28,2,10,4,3
18,41,31,28,7,3
7,29,31,12,30,16
39,29,17,18,7,19
30,7,39,5,16,19
14,35,24,8,26,8
27,16,9,38,21,13
14,36,10,8,31,9
3,34,27,22,43,19
43,23,25,24,8,15
33,20,26,36,40,2
28,5,36,21,43,18
29,28,1,18,9,14
27,12,31,6,24,10
44,15,21,41,6,17
31,9,19,38,30,16
40,22,26,16,20,12
15,39,40,31,43,14
26,3,37,21,29,11
43,14,11,10,40,6
45,36,27,29,13,17
20,6,24,7,2,12
7,9,32,37,3,7
3,11,25,30,17,18
2,13,37,5,27,14
12,9,4,25,22,20
43,13,39,16,7,5
10,18,9,21,5,11
11,8,1,39,31,2
21,20,39,16,3,2
19,8,23,15,16,14
13,30,2,14,8,9
17,36,40,15,1,13
35,9,16,22,30,7
31,41,8,16,15,15
17,12,40,44,30,6
19,9,18,7,4,4
9,34,39,22,3,19
20,3,8,33,15,16
33,21,29,26,37,6
38,6,42,36,29,14
25,22,5,43,11,9
37,29,34,15,7,2
38,22,18,45,4,2
15,21,28,30,38,4
11,22,44,25,32,17
36,43,19,24,5,1
24,21,31,12,8,18
40,18,8,22,39,6
35,13,6,31,30,18
30,42,3,1,21,18
26,9,24,14,25,15
1,43,37,21,33,6
30,4,31,2,7,12
35,24,20,18,31,16
14,29,13,45,4,2
35,8,34,11,37,6
9,19,23,8,4,5
32,20,8,38,5,3
28,37,34,41,31,1
20,17,18,29,7,5
17,19,39,21,30,2
35,31,28,3,45,8
40,15,7,4,26,6
38,41,9,32,25,6
34,41,21,6,29,2
8,13,4,10,27,4
13,25,5,35,34,5
17,25,37,5,36,2
16,7,1,41,30,10
44,24,11,42,19,12
19,13,34,12,37,13
33,17,41,12,32,15
18,19,3,29,22,14
