1,42,43,15,24,30,7
32,5,7,9,13,45,31
28,10,26,34,45,9,25
6,40,45,5,35,36,39
25,47,21,12,38,37,49
16,8,23,40,2,41,34
46,4,47,18,39,37,6
39,48,13,15,41,4,18
15,22,17,32,36,49,1
17,6,45,1,21,3,39
35,14,41,6,25,28,17
37,26,48,1,3,43,28
38,37,4,20,32,16,8
21,30,20,35,28,6,17
31,22,18,36,20,39,21
7,3,31,47,48,42,24
31,20,33,26,19,30,2
29,15,26,24,8,4,36
38,37,26,10,45,6,42
3,33,46,42,14,43,38
26,29,14,19,8,1,17
16,25,34,40,14,23,21
9,2,46,40,4,24,45
27,20,29,45,28,40,21
37,10,47,25,27,6,19
26,27,46,12,48,18,49
2,6,40,34,43,20,37
21,38,18,28,34,47,31
40,37,38,20,13,4,8
35,38,43,12,22,20,27
21,40,36,49,16,23,14
32,41,48,10,49,6,46
22,33,25,26,23,13,6
13,8,3,6,23,5,30
48,30,24,44,3,49,28
5,42,39,35,21,4,1
20,1,49,19,25,37,29
1,24,14,47,6,48,16
31,24,3,21,10,16,5
17,44,3,16,42,49,31
43,23,19,37,21,36,31
8,19,43,44,41,40,22
27,21,20,35,12,39,49
13,49,25,12,3,18,10
25,34,6,11,39,3,21
3,34,37,48,25,15,12
8,45,25,10,4,32,19
15,17,31,10,29,30,36
17,3,13,31,43,12,23
5,6,15,4,14,18,33
44,17,15,29,35,10,34
19,20,18,22,49,6,2
46,16,27,2,3,12,43
33,38,46,17,13,49,39
38,28,49,44,47,8,30
19,34,15,14,35,47,4
48,14,19,10,25,38,30
27,9,30,5,45,47,13
1,43,42,36,32,13,44
41,47,28,8,43,24,27
13,20,19,37,46,8,34
33,1,12,13,43,3,38
23,19,33,2,16,24,42
20,34,23,6,41,35,7
30,7,32,45,42,6,16
9,8,6,49,23,42,17
5,8,25,35,41,16,23
40,6,31,42,44,22,45
34,17,1,11,37,15,35
19,27,36,7,4,17,9
18,33,44,41,11,23,4
47,35,29,3,1,6,18
22,6,5,13,29,43,18
5,11,42,12,30,35,48
42,21,7,12,2,10,41
10,15,1,13,5,7,42
4,41,34,2,6,37,36
9,30,1,37,40,18,39
6,9,3,7,42,33,34
37,6,20,42,12,36,27
38,39,35,8,37,24,25
46,8,10,29,25,35,34
47,15,24,33,34,6,11
24,26,35,34,27,1,21
34,45,29,26,27,21,17
33,28,11,44,30,23,40
23,42,1,35,28,11,7
18,28,16,7,29,31,40
22,4,43,39,47,2,9
2,22,24,8,32,43,38
15,41,13,29,27,5,35
27,4,37,43,25,44,31
1,17,35,18,23,21,9
23,33,22,28,10,37,4
13,2,43,34,20,9,37
34,22,21,46,23,16,42
13,41,30,35,11,18,4
35,25,8,29,40,15,46
9,30,23,1,25,39,8
41,17,43,47,31,26,38
2,6,49,24,37,47,23
19,44,47,4,10,41,37
36,39,37,47,26,3,1
49,23,24,29,22,40,48
30,48,12,28,37,15,45
19,27,6,49,24,14,26
35,26,31,17,24,7,2
27,32,48,44,38,39,16
44,37,2,16,13,45,31
31,25,12,1,13,47,19
49,22,33,13,24,48,7
48,13,14,19,16,7,22
3,13,22,29,8,47,19
25,1,19,18,38,47,35
7,32,46,23,4,8,41
15,37,26,17,42,4,10
5,17,6,34,30,21,13
47,28,12,5,17,14,36
16,31,40,11,30,35,17
10,13,8,27,12,33,45
22,18,6,2,17,33,39
4,14,15,36,20,5,18
47,28,31,29,11,18,35
15,22,40,42,47,27,2
46,41,3,7,27,11,17
48,2,35,7,28,6,14
29,9,22,41,13,25,16
35,32,30,48,34,3,1
38,44,4,27,41,15,36
3,12,22,24,30,8,10
43,40,21,35,11,39,22
28,38,10,12,43,24,26
16,8,29,25,39,4,17
17,2,18,48,19,13,20
24,25,39,3,18,41,21
46,14,19,26,7,9,45
8,30,33,14,37,13,11
24,37,32,31,16,19,39
23,4,17,9,47,33,5
13,20,10,36,9,32,38
35,9,40,15,16,18,2
9,19,5,44,4,7,32
22,8,20,42,4,36,43
16,21,7,32,26,10,29
7,27,43,24,12,3,6
43,48,5,33,35,25,39
37,30,49,13,38,8,20
41,20,19,48,28,40,33
29,16,30,41,10,28,1
24,32,11,21,5,39,27
5,7,8,13,43,6,22
19,49,7,2,1,21,10
34,14,18,40,37,38,11
29,14,40,26,15,27,10
25,26,34,23,28,4,6
16,12,27,49,28,22,4
48,35,29,46,36,7,6
27,31,10,47,14,3,17
44,14,38,48,41,30,24
16,21,38,28,4,31,47
46,36,12,25,10,15,40
39,2,29,38,10,14,16
1,14,43,21,36,39,35
24,33,41,8,26,40,36
9,7,40,42,22,48,16
8,33,19,47,4,38,11
1,35,2,8,44,4,23
25,5,24,32,43,14,48
6,9,23,28,26,21,43
25,5,36,6,2,20,16
11,45,19,40,5,36,25
25,6,7,45,49,1,40
35,26,27,18,40,36,24
4,46,37,6,9,14,29
34,9,49,26,17,10,45
24,42,15,9,46,19,26
46,16,13,40,19,23,18
42,3,30,33,28,19,48
5,44,13,39,9,40,49
10,41,45,44,30,39,7
15,22,38,40,16,28,2
11,24,25,29,1,32,16
39,45,17,31,8,15,20
16,13,45,9,31,38,11
1,3,33,18,8,40,11
40,15,35,21,36,39,4
25,6,12,14,3,30,13
41,35,37,39,23,7,48
6,39,45,9,48,11,29
10,8,1,33,40,18,21
18,16,45,27,5,36,10
41,39,17,11,42,46,33
24,1,17,47,33,44,27
41,40,34,16,23,25,4
5,27,47,37,16,40,15
42,22,8,15,31,24,10
17,33,30,43,39,15,12
5,15,28,23,4,6,1
44,5,36,13,35,20,42
17,49,33,5,46,14,12
12,46,2,45,18,34,7
39,37,34,40,43,27,28
4,29,38,18,33,35,42
8,41,7,37,36,42,14
46,44,2,21,32,35,41
22,14,19,39,28,12,2
23,38,1,2,12,9,46
13,15,14,36,1,27,26
39,5,43,37,44,6,25
9,19,39,27,8,22,23
41,34,21,23,22,15,49
23,28,31,27,36,44,19
33,41,13,38,42,48,12
48,3,49,7,10,6,41
23,5,13,14,47,29,37
35,6,17,31,42,25,24
40,20,8,2,21,48,31
15,19,48,18,33,5,1
28,32,48,1,37,46,22
23,45,36,31,29,39,35
38,28,32,27,20,24,37
28,4,1,18,2,20,5
27,21,48,2,19,44,24
41,27,42,48,44,2,33
2,9,44,36,33,39,45
24,18,5,40,36,33,19
33,32,10,27,39,7,29
8,46,9,39,29,5,36
19,5,16,44,39,27,8
48,39,10,43,38,1,29
20,4,22,45,11,26,38
32,25,33,43,2,31,12
42,23,19,33,34,48,45
44,27,16,34,46,47,39
49,7,34,3,40,30,14
13,33,10,34,38,19,2
26,36,22,6,42,37,40
30,44,20,29,10,49,40
14,26,17,34,4,29,20
13,12,33,34,40,49,27
11,30,9,19,24,43,28
44,39,46,5,27,22,10
31,3,39,41,46,30,28
11,25,41,34,16,8,24
35,21,12,1,39,36,28
15,45,37,24,12,32,14
16,12,30,8,35,42,10
6,44,34,30,25,31,47
39,31,14,36,11,21,8
5,48,42,40,27,47,21
39,5,23,27,15,42,1
32,49,25,44,20,48,43
28,12,5,47,2,20,31
36,8,49,2,18,12,31
13,28,2,40,5,14,19
44,25,39,24,7,19,40
39,49,16,21,7,6,47
17,36,12,7,22,32,10
37,46,28,27,13,45,12
19,13,46,23,29,25,15
5,33,36,35,41,24,45
47,32,39,6,12,37,10
12,37,30,6,38,17,35
5,47,48,27,2,16,21
23,10,21,47,45,40,32
7,5,34,10,27,45,39
33,38,11,26,29,19,20
38,39,2,19,24,33,32
16,35,7,18,8,40,43
25,15,33,4,39,43,17
20,40,47,49,34,26,10
25,41,3,1,9,38,15
46,29,22,23,41,42,27
23,20,33,37,1,25,6
35,25,43,32,16,10,18
26,34,12,18,48,30,3
10,27,38,4,39,15,9
26,32,27,21,15,13,45
16,49,6,47,20,19,8
10,26,4,14,21,8,11
4,9,26,31,10,47,48
41,4,12,37,27,40,28
31,34,25,11,22,44,8
24,39,21,26,7,46,34
29,18,39,36,5,37,49
21,45,19,37,27,31,34
23,42,1,36,49,4,43
46,40,37,19,15,39,44
37,2,16,4,6,18,28
35,40,6,25,43,19,18
12,47,31,18,33,46,48
29,44,7,25,3,20,45
16,14,30,33,12,20,4
7,13,11,44,38,31,10
26,19,1,27,49,11,48
1,17,15,45,28,24,37
26,42,37,35,8,20,34
14,2,20,11,3,46,22
28,41,30,10,14,22,4
49,25,39,17,27,37,2
26,9,25,20,4,27,34
19,13,33,35,12,4,9
37,46,42,19,30,16,33
12,20,2,14,17,8,7
48,35,37,7,16,42,5
35,1,31,11,25,3,10
33,38,11,44,26,24,1
10,25,21,23,9,33,24
4,17,35,20,41,22,34
12,3,40,42,7,37,45
23,28,33,14,8,46,16
20,36,8,29,41,10,7
34,49,48,40,8,44,37
26,35,40,15,41,33,22
19,29,17,24,44,26,45
9,7,28,37,13,15,22
44,42,43,4,31,24,2
21,19,15,16,47,5,22
32,40,29,10,35,46,20
7,41,45,21,12,39,29
20,43,2,8,33,23,6
35,31,36,4,47,48,17
39,27,15,41,25,43,38
28,20,15,34,49,11,35
5,17,12,49,25,31,32
13,9,20,29,15,32,3
28,35,5,42,20,14,27
38,29,25,40,31,27,21
48,6,24,38,46,45,35
13,23,7,26,31,25,47
21,1,33,5,12,13,8
7,11,8,6,14,39,31
32,12,24,47,4,22,44
23,17,29,20,19,1,45
31,29,34,27,32,19,17
40,6,9,25,20,2,45
1,41,23,9,5,35,48
16,49,44,37,1,47,22
7,17,22,2,9,29,35
35,13,16,11,43,1,29
21,35,3,31,1,38,42
29,19,14,49,18,37,33
42,40,3,33,37,5,10
42,37,23,2,39,49,46
41,5,16,35,4,15,27
23,25,4,17,7,47,21
36,47,40,7,10,17,35
44,46,31,6,1,16,8
3,14,13,41,49,43,20
26,17,25,29,5,42,44
34,12,27,5,44,37,15
25,15,4,32,9,31,2
26,13,38,10,45,43,3
27,24,46,31,43,26,48
30,35,25,33,48,41,43
5,40,23,48,16,27,6
23,43,41,14,32,45,15
26,48,27,34,44,2,21
4,5,3,16,6,34,8
19,44,6,37,41,34,26
5,19,7,30,1,22,24
9,14,27,7,13,40,26
32,49,29,28,4,14,30
7,43,38,32,12,13,20
13,17,40,7,24,46,16
9,12,4,5,36,35,21
48,18,37,24,6,13,7
11,14,45,38,49,30,42
35,18,12,29,43,1,22
37,9,43,44,28,24,45
16,8,36,24,18,44,46
11,33,38,17,31,28,6
48,12,25,20,29,23,15
16,42,5,45,15,37,11
19,3,16,31,46,42,15
46,3,21,41,22,31,26
33,18,31,7,11,24,5
49,3,21,29,2,38,14
15,48,28,35,5,1,25
17,24,28,25,23,34,29
3,6,23,32,8,47,5
29,12,6,38,48,25,24
7,42,31,4,37,21,24
32,20,31,26,25,29,12
32,6,15,34,46,14,3
12,33,37,27,3,2,30
41,6,44,49,33,35,30
35,45,23,21,38,28,10
38,23,11,20,4,35,18
13,48,23,45,39,46,43
11,43,38,28,9,40,47
30,9,43,32,45,15,8
41,18,19,5,12,3,22
22,34,30,7,25,46,38
16,41,18,44,31,2,19
20,2,8,23,41,21,17
48,35,13,41,22,23,43
34,16,32,42,27,23,2
47,42,48,28,37,22,18
37,17,2,27,19,21,38
2,4,12,49,3,38,30
11,3,42,15,29,41,31
26,40,22,23,32,44,17
43,16,14,37,3,17,13
27,14,21,18,36,49,7
16,15,39,36,3,44,20
5,20,6,9,43,24,21
38,45,42,43,49,11,14
42,28,16,34,49,26,36
3,16,10,11,12,42,20
12,49,7,41,45,35,44
4,23,30,27,13,22,33
37,10,39,1,21,5,32
12,1,25,5,44,41,28
35,45,29,19,10,47,15
22,45,4,43,19,29,27
23,11,21,10,31,29,42
4,49,38,8,26,36,22
40,24,17,13,45,29,5
19,7,30,12,3,16,22
1,46,29,25,7,8,2
36,6,19,31,37,25,46
2,12,26,6,25,14,32
23,38,2,36,25,19,10
13,3,42,40,12,32,30
10,49,29,14,2,16,48
42,3,21,11,47,41,8
7,15,27,22,19,23,34
49,11,43,25,48,44,7
10,9,4,36,31,6,46
30,25,23,16,36,26,9
26,45,6,46,20,3,49
14,32,9,35,23,37,6
36,44,10,7,40,23,22
25,2,10,41,38,20,16
37,4,45,31,27,42,17
49,48,35,21,20,39,29
7,14,11,28,37,8,41
7,26,40,14,3,43,42
33,12,24,26,11,22,8
3,17,36,27,46,29,40
12,26,38,21,30,20,4
3,1,5,8,4,7,27
17,40,9,19,4,30,25
40,1,31,23,33,34,46
38,37,2,48,27,4,5
7,10,39,35,26,11,46
48,38,5,7,19,2,13
10,22,17,7,5,9,8
14,38,15,4,41,44,43
32,20,19,42,12,13,21
32,11,25,35,12,24,49
29,2,17,25,45,22,10
28,5,3,35,12,39,2
16,34,9,3,6,49,19
1,38,24,11,42,27,39
4,10,13,9,48,19,21
3,35,41,24,18,14,25
1,16,44,19,43,46,22
44,31,28,46,41,39,30
21,20,23,49,5,9,36
19,5,39,17,36,16,3
49,21,42,17,28,14,20
28,3,25,49,19,21,47
35,30,14,41,23,37,13
35,46,2,37,14,1,26
7,44,38,45,14,13,6
21,41,18,43,24,16,37
30,48,27,19,40,14,7
24,28,37,17,7,4,32
30,24,43,45,39,21,2
45,15,34,37,9,48,32
41,47,30,6,5,9,17
20,13,23,28,35,1,4
40,37,19,1,7,8,33
44,13,16,21,29,14,19
17,16,19,29,12,46,9
14,49,43,21,45,30,40
48,41,24,49,21,39,6
26,43,11,32,24,20,29
45,20,12,22,23,41,17
16,27,6,17,37,24,28
6,22,24,42,15,2,29
43,12,14,47,27,3,37
33,25,23,39,14,7,40
44,9,18,25,30,45,28
44,42,23,37,1,43,48
49,15,18,13,38,46,45
7,3,22,16,46,9,14
7,9,37,25,35,39,29
34,41,8,31,6,16,24
47,16,39,21,29,1,27
2,31,44,30,39,41,3
27,30,18,4,16,12,33
20,23,22,27,35,5,26
45,21,35,47,8,14,10
1,46,37,7,6,2,28
31,26,14,48,44,28,12
13,33,42,27,7,45,40
6,36,38,13,4,12,48
28,35,2,7,26,4,45
36,20,7,46,4,34,19
41,30,8,15,4,7,37
18,23,49,24,28,35,38
29,45,32,44,2,33,20
4,8,1,6,42,49,26
3,22,12,6,25,17,24
33,42,10,36,12,35,25
18,45,4,14,42,33,27
33,25,14,47,19,7,31
14,28,18,37,40,4,11
42,19,24,38,49,22,27
20,32,3,11,48,28,12
47,35,3,41,17,26,49
40,24,25,33,49,23,34
41,33,16,49,13,7,5
17,32,42,44,1,38,9
8,11,37,19,28,20,47
14,24,42,35,20,30,16
17,45,48,42,19,32,24
20,14,5,13,48,11,25
33,21,22,43,8,39,31
1,18,22,19,16,8,13
6,32,17,26,37,29,33
4,36,7,3,22,1,27
20,42,14,47,19,5,33
49,38,9,18,32,22,27
13,10,39,45,46,8,3
42,46,32,11,10,37,26
15,3,32,23,31,26,22
11,28,24,8,36,47,42
30,39,33,24,41,45,34
8,7,22,29,49,38,14
15,22,9,26,33,14,42
26,1,35,44,14,15,18
26,41,37,1,21,14,24
44,28,6,9,34,21,29
6,20,41,35,46,48,11
6,22,33,39,37,11,4
14,24,32,37,17,19,13
11,26,41,17,10,21,43
38,21,36,7,28,33,24
12,3,7,24,13,31,16
2,19,42,21,4,22,31
7,24,22,20,5,2,25
42,34,17,37,26,35,38
43,21,15,12,45,18,47
41,30,16,18,38,23,12
40,45,42,14,33,4,48
31,33,35,17,43,38,41
25,9,29,41,3,34,45
28,1,21,12,49,48,44
14,31,28,20,37,48,22
25,13,46,18,14,49,41
7,20,27,17,35,33,31
18,12,19,6,47,5,48
43,47,7,49,30,2,6
3,19,29,34,15,26,44
9,32,12,25,15,19,22
45,28,18,46,13,34,14
11,20,22,42,29,2,26
44,40,4,24,10,26,47
20,30,7,24,39,44,29
16,49,14,15,18,24,17
38,43,12,31,3,28,26
49,45,36,48,37,6,23
16,37,35,14,17,40,38
2,30,10,12,8,23,16
31,47,38,7,19,3,48
38,24,32,28,48,5,43
9,23,1,47,7,6,10
31,34,29,14,36,26,23
